Equation, Degree, Coefficients, Number of points, Epsilon, Connected components
10*u**3 - 6*v**3 + 24*w**3 - 4,3,40.0,1000,0.15,60
10*u**3 - 6*v**3 + 24*w**3 - 4,3,40.0,1000,0.1,102
-12*u**3 - 36*v**2 - 1,3,48.0,250,0.3,47
-12*u**3 - 36*v**2 - 1,3,48.0,250,0.25,59
-12*u**3 - 36*v**2 - 1,3,48.0,250,0.2,70
-12*u**3 - 36*v**2 - 1,3,48.0,250,0.15,63
-12*u**3 - 36*v**2 - 1,3,48.0,250,0.1,76
-12*u**3 - 36*v**2 - 1,3,48.0,500,0.3,75
-12*u**3 - 36*v**2 - 1,3,48.0,500,0.25,63
-12*u**3 - 36*v**2 - 1,3,48.0,500,0.2,83
-12*u**3 - 36*v**2 - 1,3,48.0,500,0.15,92
-12*u**3 - 36*v**2 - 1,3,48.0,500,0.1,112
-12*u**3 - 36*v**2 - 1,3,48.0,750,0.3,76
-12*u**3 - 36*v**2 - 1,3,48.0,750,0.25,71
-12*u**3 - 36*v**2 - 1,3,48.0,750,0.2,85
-12*u**3 - 36*v**2 - 1,3,48.0,750,0.15,120
-12*u**3 - 36*v**2 - 1,3,48.0,750,0.1,142
-12*u**3 - 36*v**2 - 1,3,48.0,1000,0.3,95
-12*u**3 - 36*v**2 - 1,3,48.0,1000,0.25,96
-12*u**3 - 36*v**2 - 1,3,48.0,1000,0.2,105
-12*u**3 - 36*v**2 - 1,3,48.0,1000,0.15,140
-12*u**3 - 36*v**2 - 1,3,48.0,1000,0.1,156
-25*u + 40*v - 4*w**4 + 43*x**2 + 3,4,112.0,500,0.15,350
-25*u + 40*v - 4*w**4 + 43*x**2 + 3,4,112.0,500,0.1,373
25*u**3 + 19*v**4 - 2,4,44.0,250,0.3,29
25*u**3 + 19*v**4 - 2,4,44.0,250,0.25,23
25*u**3 + 19*v**4 - 2,4,44.0,250,0.2,23
25*u**3 + 19*v**4 - 2,4,44.0,250,0.15,44
25*u**3 + 19*v**4 - 2,4,44.0,250,0.1,42
25*u**3 + 19*v**4 - 2,4,44.0,500,0.3,46
25*u**3 + 19*v**4 - 2,4,44.0,500,0.25,32
25*u**3 + 19*v**4 - 2,4,44.0,500,0.2,44
25*u**3 + 19*v**4 - 2,4,44.0,500,0.1,58
25*u**3 + 19*v**4 - 2,4,44.0,750,0.3,42
25*u**3 + 19*v**4 - 2,4,44.0,750,0.25,58
25*u**3 + 19*v**4 - 2,4,44.0,750,0.2,56
25*u**3 + 19*v**4 - 2,4,44.0,750,0.15,67
25*u**3 + 19*v**4 - 2,4,44.0,750,0.1,88
25*u**3 + 19*v**4 - 2,4,44.0,1000,0.3,50
25*u**3 + 19*v**4 - 2,4,44.0,1000,0.25,67
25*u**3 + 19*v**4 - 2,4,44.0,1000,0.2,65
25*u**3 + 19*v**4 - 2,4,44.0,1000,0.15,80
25*u**3 + 19*v**4 - 2,4,44.0,1000,0.1,95
-28*u**2 + 28*v**4 - 33*w - 46*x**4 - 5,4,135.0,250,0.2,156
-28*u**2 + 28*v**4 - 33*w - 46*x**4 - 5,4,135.0,250,0.15,165
-17*u - 37*v**3 + 13*w**4 + 14*x - 1,4,81.0,250,0.25,123
-17*u - 37*v**3 + 13*w**4 + 14*x - 1,4,81.0,500,0.3,202
-17*u - 37*v**3 + 13*w**4 + 14*x - 1,4,81.0,500,0.15,283
-17*u - 37*v**3 + 13*w**4 + 14*x - 1,4,81.0,750,0.25,294
-17*u - 37*v**3 + 13*w**4 + 14*x - 1,4,81.0,750,0.2,347
-34*u**3 - 27*v**2 - 28*w**3 - 37*x - 4,3,126.0,250,0.3,119
-34*u**3 - 27*v**2 - 28*w**3 - 37*x - 4,3,126.0,250,0.15,141
-34*u**3 - 27*v**2 - 28*w**3 - 37*x - 4,3,126.0,500,0.2,246
22*u**3 + 43*v + 2*w**4 + 3,4,67.0,250,0.3,112
22*u**3 + 43*v + 2*w**4 + 3,4,67.0,250,0.2,126
22*u**3 + 43*v + 2*w**4 + 3,4,67.0,250,0.1,148
22*u**3 + 43*v + 2*w**4 + 3,4,67.0,500,0.1,274
22*u**3 + 43*v + 2*w**4 + 3,4,67.0,1000,0.25,305
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,250,0.3,36
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,250,0.25,29
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,250,0.2,29
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,250,0.15,33
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,250,0.1,42
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,500,0.3,56
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,500,0.25,51
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,500,0.2,53
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,500,0.15,66
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,500,0.1,74
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,750,0.3,56
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,750,0.25,81
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,750,0.15,89
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,1000,0.25,90
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,1000,0.2,98
-7*u**3 - 40*v**4 - 31*w**2 + 2,4,78.0,1000,0.15,104
-48*u**4 - 8*v**2 - 33*w**3 - 4,4,89.0,250,0.3,102
-48*u**4 - 8*v**2 - 33*w**3 - 4,4,89.0,250,0.2,106
-48*u**4 - 8*v**2 - 33*w**3 - 4,4,89.0,250,0.1,141
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,250,0.3,139
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,250,0.25,137
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,250,0.2,141
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,250,0.15,139
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,250,0.1,148
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,500,0.25,269
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,500,0.2,266
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,500,0.15,290
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,500,0.1,295
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,750,0.3,369
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,750,0.2,408
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,750,0.15,393
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,750,0.1,438
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,1000,0.25,492
10*u**4 + 42*v - w**3 + 49*x - 2,4,102.0,1000,0.2,521
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,250,0.3,75
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,250,0.25,84
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,250,0.2,83
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,250,0.15,104
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,250,0.1,126
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,500,0.3,148
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,500,0.25,154
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,500,0.2,145
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,500,0.15,183
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,750,0.3,182
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,750,0.25,210
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,750,0.15,258
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,750,0.1,302
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,1000,0.25,281
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,1000,0.2,268
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,1000,0.15,299
17*u**2 - 20*v**2 - 29*w**3 - 3,3,66.0,1000,0.1,370
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,250,0.3,80
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,250,0.25,77
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,250,0.2,95
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,250,0.15,134
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,250,0.1,177
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,500,0.3,128
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,500,0.25,143
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,500,0.2,162
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,500,0.15,208
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,750,0.3,221
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,750,0.25,214
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,750,0.2,209
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,750,0.15,241
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,1000,0.3,253
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,1000,0.2,301
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,1000,0.15,339
-18*u**3 - 29*v**4 + 35*w**3 - 4*x**2 + 1,4,86.0,1000,0.1,464
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,250,0.25,86
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,500,0.2,188
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,750,0.3,154
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,750,0.25,197
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,750,0.15,299
42*u**4 + 14*v - 29*w**4 + 10*x**2 - 1,4,95.0,750,0.1,370
45*u**3 + 7*v**2 + 2,3,52.0,250,0.3,30
45*u**3 + 7*v**2 + 2,3,52.0,250,0.25,28
45*u**3 + 7*v**2 + 2,3,52.0,250,0.2,29
45*u**3 + 7*v**2 + 2,3,52.0,250,0.15,30
45*u**3 + 7*v**2 + 2,3,52.0,250,0.1,38
45*u**3 + 7*v**2 + 2,3,52.0,500,0.3,31
45*u**3 + 7*v**2 + 2,3,52.0,500,0.2,53
45*u**3 + 7*v**2 + 2,3,52.0,500,0.15,53
45*u**3 + 7*v**2 + 2,3,52.0,500,0.1,44
45*u**3 + 7*v**2 + 2,3,52.0,750,0.3,60
45*u**3 + 7*v**2 + 2,3,52.0,750,0.25,56
45*u**3 + 7*v**2 + 2,3,52.0,750,0.2,59
45*u**3 + 7*v**2 + 2,3,52.0,750,0.15,57
45*u**3 + 7*v**2 + 2,3,52.0,750,0.1,79
45*u**3 + 7*v**2 + 2,3,52.0,1000,0.3,55
45*u**3 + 7*v**2 + 2,3,52.0,1000,0.25,57
45*u**3 + 7*v**2 + 2,3,52.0,1000,0.2,76
45*u**3 + 7*v**2 + 2,3,52.0,1000,0.15,83
45*u**3 + 7*v**2 + 2,3,52.0,1000,0.1,88
12*u - 29*v**4 + 39*w**3 + 12*x**3 - 1,4,92.0,250,0.15,117
-29*u**4 + 5*v + 3,4,34.0,250,0.3,11
-29*u**4 + 5*v + 3,4,34.0,250,0.25,11
-29*u**4 + 5*v + 3,4,34.0,250,0.2,13
-29*u**4 + 5*v + 3,4,34.0,250,0.15,21
-29*u**4 + 5*v + 3,4,34.0,250,0.1,20
-29*u**4 + 5*v + 3,4,34.0,500,0.3,17
-29*u**4 + 5*v + 3,4,34.0,500,0.25,18
-29*u**4 + 5*v + 3,4,34.0,500,0.2,26
-29*u**4 + 5*v + 3,4,34.0,500,0.15,21
-29*u**4 + 5*v + 3,4,34.0,500,0.1,24
-29*u**4 + 5*v + 3,4,34.0,750,0.3,17
-29*u**4 + 5*v + 3,4,34.0,750,0.25,14
-29*u**4 + 5*v + 3,4,34.0,750,0.2,32
-29*u**4 + 5*v + 3,4,34.0,750,0.15,29
-29*u**4 + 5*v + 3,4,34.0,750,0.1,40
-29*u**4 + 5*v + 3,4,34.0,1000,0.3,31
-29*u**4 + 5*v + 3,4,34.0,1000,0.25,32
-29*u**4 + 5*v + 3,4,34.0,1000,0.2,31
-29*u**4 + 5*v + 3,4,34.0,1000,0.1,48
-9*u**4 + 3*v**4 + 4,4,12.0,250,0.3,3
-9*u**4 + 3*v**4 + 4,4,12.0,250,0.25,5
-9*u**4 + 3*v**4 + 4,4,12.0,250,0.2,3
-9*u**4 + 3*v**4 + 4,4,12.0,250,0.15,11
-9*u**4 + 3*v**4 + 4,4,12.0,250,0.1,5
-9*u**4 + 3*v**4 + 4,4,12.0,500,0.25,5
-9*u**4 + 3*v**4 + 4,4,12.0,500,0.2,7
-9*u**4 + 3*v**4 + 4,4,12.0,500,0.15,5
-9*u**4 + 3*v**4 + 4,4,12.0,500,0.1,17
-9*u**4 + 3*v**4 + 4,4,12.0,750,0.3,3
-9*u**4 + 3*v**4 + 4,4,12.0,750,0.25,3
-9*u**4 + 3*v**4 + 4,4,12.0,750,0.2,5
-9*u**4 + 3*v**4 + 4,4,12.0,750,0.15,12
-9*u**4 + 3*v**4 + 4,4,12.0,750,0.1,15
-9*u**4 + 3*v**4 + 4,4,12.0,1000,0.3,7
-9*u**4 + 3*v**4 + 4,4,12.0,1000,0.25,7
-9*u**4 + 3*v**4 + 4,4,12.0,1000,0.2,9
40*u**2 + 12*v**2 - 38*w**4 - 1,4,90.0,250,0.25,92
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,250,0.3,98
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,250,0.25,110
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,250,0.2,120
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,250,0.15,132
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,250,0.1,153
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,500,0.3,200
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,500,0.2,209
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,500,0.15,252
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,500,0.1,285
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,750,0.3,228
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,750,0.25,258
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,750,0.2,316
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,750,0.1,429
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,1000,0.3,252
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,1000,0.25,362
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,1000,0.2,373
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,1000,0.15,450
38*u + 23*v**2 - 6*w**2 + 26*x**4 - 3,4,93.0,1000,0.1,515
29*u**2 - 40*v**4 - 35*w**3 - 2,4,104.0,250,0.1,131
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,250,0.3,39
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,250,0.25,57
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,250,0.2,81
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,250,0.15,101
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,250,0.1,166
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,500,0.3,74
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,500,0.25,88
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,500,0.1,240
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,750,0.25,96
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,750,0.2,158
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,750,0.15,223
-41*u**2 + 34*v**2 - 42*w**2 + 11*x + 5,2,128.0,1000,0.25,133
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,250,0.2,149
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,250,0.15,151
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,250,0.1,169
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,500,0.2,269
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,500,0.1,313
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,750,0.15,426
-50*u**3 + 16*v**4 + 38*w - 3*x**3 - 3,4,107.0,1000,0.25,432
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,250,0.25,141
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,250,0.15,202
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,250,0.1,222
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,500,0.25,318
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,750,0.25,395
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,750,0.2,467
-43*u**2 + 47*v**4 + 16*w**4 - 17*x - 3,4,123.0,1000,0.1,716
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,250,0.3,70
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,250,0.2,83
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,250,0.15,88
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,250,0.1,111
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,500,0.25,137
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,500,0.2,149
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,500,0.1,191
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,750,0.3,193
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,750,0.25,183
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,750,0.2,211
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,1000,0.2,239
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,1000,0.15,288
27*u**2 - 46*v**3 - 24*w**2 - 4,3,97.0,1000,0.1,327
43*u - 47*v**3 + 3,3,90.0,250,0.25,15
43*u - 47*v**3 + 3,3,90.0,250,0.2,11
43*u - 47*v**3 + 3,3,90.0,500,0.25,22
43*u - 47*v**3 + 3,3,90.0,500,0.2,41
43*u - 47*v**3 + 3,3,90.0,500,0.1,45
-42*u**2 + 12*v**4 - 8*w**3 + 26*x - 4,4,88.0,250,0.1,201
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,250,0.3,123
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,250,0.25,128
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,250,0.15,153
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,250,0.1,155
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,500,0.3,206
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,500,0.2,254
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,500,0.15,261
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,500,0.1,309
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,750,0.3,286
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,750,0.25,337
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,750,0.2,381
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,750,0.15,408
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,750,0.1,463
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,1000,0.25,408
27*u - 36*v**4 - 45*w + 37*x + 4,4,145.0,1000,0.2,496
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,250,0.3,112
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,250,0.25,129
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,250,0.15,151
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,250,0.1,163
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,500,0.2,268
-29*u**4 + 26*v**3 + 5*w**3 + 42*x - 4,4,102.0,750,0.3,285
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,250,0.3,63
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,250,0.25,64
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,250,0.2,76
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,250,0.15,92
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,250,0.1,111
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,500,0.3,81
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,500,0.25,95
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,500,0.2,119
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,500,0.15,160
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,500,0.1,191
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,750,0.3,115
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,750,0.25,137
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,750,0.2,173
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,750,0.15,219
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,750,0.1,268
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,1000,0.3,108
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,1000,0.25,147
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,1000,0.2,193
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,1000,0.15,276
-2*u - 20*v + 47*w**2 + 27*x**4 - 1,4,96.0,1000,0.1,340
-46*u - 18*v**4 + 36*w**2 - 5*x + 2,4,105.0,250,0.25,162
-46*u - 18*v**4 + 36*w**2 - 5*x + 2,4,105.0,250,0.2,159
-46*u - 18*v**4 + 36*w**2 - 5*x + 2,4,105.0,250,0.15,173
-46*u - 18*v**4 + 36*w**2 - 5*x + 2,4,105.0,750,0.15,500
-46*u**4 + 27*v**4 - 5,4,73.0,250,0.3,3
-46*u**4 + 27*v**4 - 5,4,73.0,250,0.25,7
-46*u**4 + 27*v**4 - 5,4,73.0,250,0.2,3
-46*u**4 + 27*v**4 - 5,4,73.0,250,0.15,5
-46*u**4 + 27*v**4 - 5,4,73.0,250,0.1,11
-46*u**4 + 27*v**4 - 5,4,73.0,500,0.3,5
-46*u**4 + 27*v**4 - 5,4,73.0,500,0.25,3
-46*u**4 + 27*v**4 - 5,4,73.0,500,0.2,3
-46*u**4 + 27*v**4 - 5,4,73.0,500,0.15,7
-46*u**4 + 27*v**4 - 5,4,73.0,750,0.3,3
-46*u**4 + 27*v**4 - 5,4,73.0,750,0.25,3
-46*u**4 + 27*v**4 - 5,4,73.0,750,0.1,17
-46*u**4 + 27*v**4 - 5,4,73.0,1000,0.3,1
-46*u**4 + 27*v**4 - 5,4,73.0,1000,0.25,3
-46*u**4 + 27*v**4 - 5,4,73.0,1000,0.2,11
-46*u**4 + 27*v**4 - 5,4,73.0,1000,0.15,5
-46*u**4 + 27*v**4 - 5,4,73.0,1000,0.1,9
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,250,0.2,73
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,250,0.15,68
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,250,0.1,113
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,500,0.3,86
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,500,0.15,119
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,500,0.1,185
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,750,0.3,88
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,750,0.25,129
38*u**2 - 17*v**2 - 6*w + 4,2,61.0,1000,0.1,264
-22*u**4 + 5*v**4 - 18*w + 5,4,45.0,250,0.3,56
-22*u**4 + 5*v**4 - 18*w + 5,4,45.0,250,0.2,85
-22*u**4 + 5*v**4 - 18*w + 5,4,45.0,500,0.3,61
-48*u - 30*v + 39*w**2 - 5,2,117.0,250,0.3,88
-48*u - 30*v + 39*w**2 - 5,2,117.0,250,0.25,82
-48*u - 30*v + 39*w**2 - 5,2,117.0,250,0.2,98
-48*u - 30*v + 39*w**2 - 5,2,117.0,250,0.1,114
-48*u - 30*v + 39*w**2 - 5,2,117.0,500,0.3,125
-48*u - 30*v + 39*w**2 - 5,2,117.0,500,0.25,140
-48*u - 30*v + 39*w**2 - 5,2,117.0,500,0.2,157
-48*u - 30*v + 39*w**2 - 5,2,117.0,500,0.15,185
-48*u - 30*v + 39*w**2 - 5,2,117.0,500,0.1,202
-48*u - 30*v + 39*w**2 - 5,2,117.0,750,0.25,194
-48*u - 30*v + 39*w**2 - 5,2,117.0,750,0.2,199
-48*u - 30*v + 39*w**2 - 5,2,117.0,750,0.15,230
-48*u - 30*v + 39*w**2 - 5,2,117.0,750,0.1,292
-48*u - 30*v + 39*w**2 - 5,2,117.0,1000,0.25,251
-48*u - 30*v + 39*w**2 - 5,2,117.0,1000,0.2,270
-11*u**4 + 41*v**4 + 22*w**2 - 37*x + 2,4,111.0,250,0.1,149
-43*u**3 + 13*v**2 - 31*w**2 + 48*x - 4,3,135.0,250,0.3,125
-43*u**3 + 13*v**2 - 31*w**2 + 48*x - 4,3,135.0,250,0.2,141
-43*u**3 + 13*v**2 - 31*w**2 + 48*x - 4,3,135.0,500,0.3,230
-43*u**3 + 13*v**2 - 31*w**2 + 48*x - 4,3,135.0,1000,0.15,545
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,250,0.3,136
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,250,0.2,155
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,250,0.15,165
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,250,0.1,177
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,500,0.2,280
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,500,0.15,323
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,500,0.1,320
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,750,0.3,354
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,750,0.25,375
-17*u**3 - 35*v - 15*w**4 + 26*x + 4,4,93.0,750,0.1,478
